date,yhat,yhat_lower,yhat_upper,trend,actual
2023-08-01,11476.718484824263,10427.084136385707,12463.665355875246,11203.332218636271,10586.02
2023-09-01,11484.763159238037,10435.431217108075,12551.512177637573,11520.829962887365,10555.69
2023-10-01,12194.084024252654,11069.787741292308,13229.210576229156,11828.085844420671,11408.79
2023-11-01,12171.793363557106,11187.421033077904,13241.399293614364,12145.58358867176,11235.29
2023-12-01,12758.065292927735,11739.832729925954,13826.026155336862,12452.839470205072,12020.23
2024-01-01,12713.227086239645,11615.791397267987,13690.310368985976,12770.33721445616,12203.02
2024-02-01,12306.366080047563,11242.12413599469,13351.827548436704,13087.834958707246,12102.67
2024-03-01,13751.162693889717,12651.240726148704,14809.120344144407,13384.84897752278,13440.0
2024-04-01,13584.092332726943,12554.596580748967,14616.278392108115,13702.346721773873,13303.99
2024-05-01,14252.764203925997,13274.832565329825,15252.810536914136,14009.602603307181,14035.84
2024-06-01,14067.368790973893,12976.030909551017,15119.198994800523,14327.10034755827,13885.14
2024-07-01,14666.26490498387,13653.141868780041,15731.881808913795,14634.356229091578,14435.55
2024-08-01,15079.969320930924,14061.658311340494,16151.974171816457,14951.853973342664,14963.05
2024-09-01,14948.076896523435,13987.786006392784,15932.096999126963,15269.35171759375,15041.75
2024-10-01,16219.320777777437,15184.958800560968,17290.93454838764,15576.607599127065,16584.97
2024-11-01,15539.232743556866,14449.900922608205,16602.48816864248,15894.10534337815,15482.02
2024-12-01,16767.6946855868,15767.451507461268,17808.683553730967,16201.361224911465,16730.01
2025-01-01,17082.923658535703,15943.262247378076,18158.95811238427,16518.858969162553,16996.0
2025-02-01,16074.461596536972,15062.99226667849,17042.085145767476,16836.35671341364,16106.19
2025-03-01,17803.98829919104,16774.420882085895,18793.152284336746,17123.128869511394,18301.51
2025-04-01,17533.71143038167,16449.71426765251,18601.52290188638,17440.62661376248,17893.42
2025-05-01,17862.82039309888,16830.029214539205,18965.596226425354,17747.882495295795,18677.46
2025-06-01,17540.735557836462,16542.907237811807,18603.617700183106,18065.38023954688,18395.01
2025-07-01,18390.69900254728,17316.05272870908,19407.989229479164,18372.636121080195,19467.95
2025-08-01,18945.666512305874,17988.30261119951,20001.81572740077,18690.13386533128,20008.31
2025-09-01,18721.89620112091,17706.371912470815,19764.255423542665,19007.63160958237,19633.43
2025-10-01,20046.369680081327,19078.957195913474,21100.01535605621,19314.88749111568,20700.92
2025-11-01,19356.078149522844,18267.914670993385,20377.99745833942,19632.38523536677,20466.98
2025-12-01,20573.352542065317,19551.56936024847,21613.850551991287,19939.641116900082,21634.67
2026-01-01,20687.790483025576,19706.543484193047,21763.472169863253,20257.138861151172,21703.44
2026-02-01,19535.638721724445,18516.502391221748,20566.38329879024,20574.63660540226,20394.18
2026-03-01,21953.105373191032,20875.301301034367,22934.934832290804,20861.408761500013,22641.11
2026-04-01,21580.23028603819,20510.876894831144,22539.655192698607,21178.9065057511,22346.8
2026-05-01,22419.30248988894,21371.812523560056,23427.564838381557,21486.16238728441,
2026-06-01,22056.21967260562,21027.585809506727,23092.993659399013,21803.660131535496,
2026-07-01,22977.732761867035,21962.690896908258,24003.458118894203,22110.916013068814,
2026-08-01,23467.65467592011,22311.6938880547,24496.965692905724,22428.4137573199,
2026-09-01,23156.028987910107,22091.88880014728,24243.673591890896,22745.91150157099,
2026-10-01,24345.49357430004,23208.899349067196,25439.593313409718,23053.167383104294,
2026-11-01,23823.35946779739,22684.76910097423,24953.84227010719,23370.66512735538,
2026-12-01,24877.06523254216,23705.605654423776,25951.42132956517,23677.921008888694,
2027-01-01,24831.908895726083,23604.91219514848,25981.015011122337,23995.41875313978,
2027-02-01,23727.830554403496,22626.05615873998,24898.792145651332,24312.91649739087,
2027-03-01,26295.504767206832,25137.22044696659,27581.88845667165,24599.688653488636,
2027-04-01,25890.889031537525,24570.470195142618,27105.464544446342,24917.186397739722,
2027-05-01,,23541.362964745364,26083.28120645779,25224.442279273026,
2027-06-01,,22895.75625735997,25558.59149302718,25541.940023524112,
2027-07-01,,24398.635293001455,27222.002431567038,25849.195905057426,
2027-08-01,,25293.846649779614,28329.380779249215,26166.693649308512,
2027-09-01,,24759.736867728578,27896.66063258174,26484.1913935596,
2027-10-01,,25870.256812855197,29084.90942237683,26791.447275092913,
2027-11-01,,25401.21426783036,28753.18233401153,27108.945019344,
2027-12-01,,26067.058845803236,29848.133076214246,27416.200900877313,
2028-01-01,,25687.084340779085,29448.318573853085,27733.6986451284,
2028-02-01,,24422.932430462606,28516.456881648974,28051.19638937949,
2028-03-01,,26498.251541557158,31389.89194162565,28348.210408195016,
2028-04-01,,25649.752724705133,30816.898190756878,28665.708152446103,
