date,yhat,yhat_lower,yhat_upper,trend,actual
2015-08-01,693.1530537232294,292.2935944794036,1101.7503452064072,922.7866614940384,659.95411
2015-09-01,685.304912702785,290.5879436164544,1086.1664874340436,936.1065233064813,628.96177
2015-10-01,847.7622648983863,437.2159502899575,1262.1337959408813,948.9967121572328,694.3686
2015-11-01,621.7935755476947,204.77490688653052,1008.9206173792986,962.316573969676,665.33933
2015-12-01,727.7292288318146,303.2528172657187,1138.667065334247,975.2067628204275,699.00015
2016-01-01,728.8234273492169,346.73111123576274,1142.8002926526221,988.5266246328705,702.24396
2016-02-01,603.7282474532352,206.93242749376574,970.329301234486,1001.8464864453138,676.33518
2016-03-01,734.8738149154096,346.9686084684304,1129.811673943322,1014.3070023343735,728.32925
2016-04-01,733.6271758052645,345.73968911692623,1127.2351517704572,1027.6268641468164,734.19402
2016-05-01,804.88988399616,399.9135174490838,1222.3999390914378,1040.5170529975678,790.57403
2016-06-01,739.7093155905229,331.32023173202793,1149.0281826101736,1053.8369148100112,768.97923
2016-07-01,821.1640764989769,403.6300644056803,1243.9580085472226,1066.7271036607626,800.47048
2016-08-01,829.0053458606203,400.74180029585506,1235.6477668111017,1080.0469654732055,846.01242
2016-09-01,803.8070923493138,383.96332405147444,1216.2708758728093,1093.366827285649,785.30855
2016-10-01,903.8673470255807,494.245435725293,1298.4316940322508,1106.2570161364004,894.85806
2016-11-01,833.1013018483819,418.6738511247379,1239.0978884583737,1119.5768779488433,983.14444
2016-12-01,956.5856370667889,592.1747334962809,1358.8438695338016,1132.467066821568,1164.58762
2017-01-01,950.6255126388257,571.9911572002098,1378.9891245406745,1145.7869286567172,1132.42575
2017-02-01,828.124747851993,419.8806421885901,1262.8195892191166,1159.1067904918661,953.50347
2017-03-01,958.0786945058067,550.0582398536304,1381.0190311923982,1171.1376334397428,1080.99506
2017-04-01,932.6488505667292,515.0065988851087,1334.7651012934098,1184.4574952748917,1070.59782
2017-05-01,951.7538460835863,519.5860858168493,1373.519998339221,1197.3476841476165,1158.76892
2017-06-01,891.7049989022146,503.8385539960654,1308.2943476287305,1210.6675459827657,1100.26442
2017-07-01,987.9130935465738,573.9479713191033,1414.9054502201811,1223.5577348554905,1113.75512
2017-08-01,1023.6754438634053,616.8572050005045,1432.5540169773305,1236.8775966906394,1159.85835
2017-09-01,1003.6885222418781,606.9176871148852,1437.5810147217608,1250.1974585257883,1132.86775
2017-10-01,1153.015778146269,740.1437973506428,1561.9648762223503,1263.0876473985131,1240.43614
2017-11-01,1006.6704405709738,619.5866665655609,1426.9894930833693,1276.4075092336623,1165.8753
2017-12-01,1148.3787059573697,768.4075194563213,1580.5923964054641,1289.297698106387,1244.82521
2018-01-01,1143.305968517537,750.7982217642216,1569.1673858094255,1302.617559941536,1307.25181
2018-02-01,998.5586303916768,617.1112430024596,1390.800235598743,1315.937421776685,1154.42603
2018-03-01,1237.8156743823888,795.1679143182831,1657.66958408119,1327.9682647245615,1280.77981
2018-04-01,1175.356946959631,772.8926688314532,1613.7679691020994,1341.2881265597105,1330.45787
2018-05-01,1128.1482153527247,723.3580344193417,1555.0053325138808,1354.1783154324353,1390.39268
2018-06-01,1078.0408160369877,625.5007562595529,1517.2268831061342,1367.4981772675842,1367.25242
2018-07-01,1191.2353775702895,776.0336365172465,1608.8785699887903,1380.388366140309,1458.10422
2018-08-01,1264.020682614051,861.8691678666729,1687.7230883724442,1393.7082279754582,1450.4082
2018-09-01,1249.4056528748895,848.2672256822547,1692.4822325316875,1407.028089810607,1390.30687
2018-10-01,1459.4723188041935,1062.8587837761122,1869.5057878102734,1419.918278683332,1619.7307
2018-11-01,1211.1119280484384,801.0287155804506,1630.6943969073252,1433.2381405184808,1466.46407
2018-12-01,1373.6674339770002,955.3336802230916,1802.1215111820286,1446.1283293912056,1592.17121
2019-01-01,1370.8685106765543,978.6162015199169,1787.550451268033,1459.4481912263548,1604.28967
2019-02-01,1200.7586314219466,766.8569457887396,1604.368200180399,1472.768053061504,1421.28778
2019-03-01,1579.1675367366936,1167.4620771369064,1981.024428139559,1484.79889600938,1632.74155
2019-04-01,1480.803824984626,1077.7505069025776,1903.8548621172092,1498.1187578445292,1677.85442
2019-05-01,1348.9982943680009,937.8327761949736,1765.1576936858517,1511.008946717254,1740.42606
2019-06-01,1312.1100365486798,880.0320460897061,1735.1810382353588,1524.3288085524032,1640.45532
2019-07-01,1439.5131856878174,1030.0796620976557,1845.0212177202561,1537.2189974251278,1792.82148
2019-08-01,1561.7909415519894,1144.8195283894513,1975.280543849404,1550.538859260277,1804.30796
2019-09-01,1555.0435953117571,1099.2985537221464,1994.2954535303102,1563.8587210954256,1802.88189
2019-10-01,1826.7034788251729,1382.1486165822348,2233.977277367431,1576.7489099681507,2036.00032
2019-11-01,1470.9334361466445,1052.8867434522497,1846.754741954064,1590.0687718032998,1762.12447
2019-12-01,1652.3664641684295,1257.640153893065,2069.131708369875,1602.9589606760246,2036.63822
2020-01-01,1648.1451936770934,1240.1457190831861,2082.052310409235,1616.2788225111733,2017.27299
2020-02-01,1452.1084545252456,1052.1893017029693,1858.9054603895443,1629.5986843463224,1882.94
2020-03-01,1666.3434161661874,1247.7746749742098,2125.163634813301,1642.0592002566234,1638.57148
2020-04-01,845.917758440405,456.9803952237281,1295.7864826755656,1655.3790620917723,768.53233
2020-05-01,951.4838614342003,507.9231634381884,1383.5322235227893,1668.2692509644967,1028.86387
2020-06-01,1646.6263672036064,1223.2277163290792,2050.650231996252,1681.5891127996458,1248.54866
2020-07-01,1773.4030393570406,1338.677026009784,2181.00265786356,1694.4793016723706,1319.66372
2020-08-01,1780.0129995977175,1393.5416376692563,2209.2688271697334,1707.7991635075198,1425.10546
2020-09-01,1743.9142567391614,1341.399831792721,2150.810052921682,1721.119025342669,1486.70569
2020-10-01,1902.5453461332033,1476.5936885481206,2299.3164019151222,1734.0092142153937,1718.03116
2020-11-01,1793.606770387446,1400.543612861799,2222.0257420167886,1747.3290760505424,1662.57534
2020-12-01,1979.9732443601422,1571.1496181361529,2369.7048339547528,1760.2192649232672,1737.79292
2021-01-01,1971.0338749098132,1575.1614421441889,2399.269872369566,1773.5391267584164,1744.2
2021-02-01,1784.8749541796747,1369.4773665604985,2202.139965352129,1786.8589885935655,1613.77459
2021-03-01,1977.640179582893,1582.9847843636157,2390.0214310679767,1798.8898315414417,1887.27091
2021-04-01,1931.6499731102026,1537.8966610930056,2353.4197084978155,1812.2096933765908,1575.31597
2021-05-01,1953.4956694829527,1544.6933154411643,2364.2291171787933,1825.0998822493157,1344.73103
2021-06-01,1857.2996558660798,1456.833384161044,2254.0198993592176,1838.4197440844648,1547.00942
2021-07-01,2001.8433748576756,1610.3497930481192,2380.0023554171867,1851.3099329571896,1820.48822
2021-08-01,2052.829287880894,1643.2005562180027,2478.933770556735,1864.6297947923385,1904.70608
2021-09-01,2027.3454702708464,1625.433592281625,2440.8775740954607,1877.9496566274877,1847.20792
2021-10-01,2262.6048141286933,1845.0144779792647,2663.0107917966666,1890.8398455002125,2155.81179
2021-11-01,2047.3375634037009,1633.6516216941363,2456.135170048867,1904.1597073353614,2011.16
2021-12-01,2267.547155709064,1874.8527285086875,2693.0380599283167,1917.0498962080862,2112.58709
2022-01-01,2267.6320780240007,1838.8993535882241,2657.8590140928923,1930.3697580432354,1958.05371
2022-02-01,2065.040819120084,1652.1615277049748,2465.0140536370877,1943.689619878384,1884.23984
2022-03-01,2440.0519276684795,2024.2964437407654,2843.046947215965,1955.7204628262607,2237.51212
2022-04-01,2368.0126279427973,1954.1580290786064,2790.4374997968707,1969.0403246614096,2229.30163
2022-05-01,2313.2237081260714,1916.6435683454383,2723.644909318913,1981.9305135341344,2378.03107
2022-06-01,2258.038648160699,1872.787007146749,2664.7775745694835,1995.2503753692836,2279.45728
2022-07-01,2435.58252349508,2038.164837962263,2829.7226901590143,2008.1405642420082,2348.33761
2022-08-01,2485.4155045716375,2090.131831522972,2887.2833763340313,2021.4604260771573,2447.83112
2022-09-01,2445.048758918934,2028.6808291558352,2830.2509506493916,2034.7802879123064,2453.05576
2022-10-01,2760.6285761320605,2333.791031083502,3162.2252318698625,2047.6704767850313,2554.01954
2022-11-01,2413.922910322584,1990.6477557939866,2805.9238937284945,2060.99033862018,2347.73323
2022-12-01,2639.339851746613,2222.6652132183995,3038.8890788568997,2073.880527492905,2556.46505
2023-01-01,2639.7869342747567,2223.7950343778857,3075.518018400372,2087.200389328054,2593.52054
2023-02-01,2396.594177539047,2011.3911610376827,2807.849975251242,2100.520251163203,2323.20224
2023-03-01,2951.496375382071,2539.419602628842,3390.6324248747355,2112.5510941110792,2634.2898
2023-04-01,2815.9952763496863,2426.9109573913192,3247.3116812490725,2125.8709559462286,2592.55046
2023-05-01,2634.25152212335,2236.0646553924994,3039.3597575486583,2138.761144818953,2734.74265
2023-06-01,2585.6788169719666,2189.486445832034,3001.1072167746506,2152.081006654102,2629.04944
2023-07-01,2775.803621935339,2400.0597189852133,3181.5245845059185,2164.971195526827,2780.8989
2023-08-01,2945.3111909670874,2534.928703236249,3363.0616881506517,2178.291057361976,2905.77652
2023-09-01,2952.5123116522977,2548.948171045427,3350.1252689148005,2191.610919197125,2739.42907
2023-10-01,3349.505518870503,2951.8844399408654,3745.3722333448522,2204.50110806985,3200.47713
2023-11-01,3623.23225726562,3245.8430708237424,4065.823535426168,2217.820969904999,2970.89633
2023-12-01,3894.757594275333,3502.7317971882003,4305.195032540134,2230.711158777724,3214.99532
2024-01-01,3904.280074119522,3482.7770017879493,4298.919122642004,2244.0310206128725,3289.51519
