horizon,mse,rmse,mae,mape,mdape,smape,coverage
122 days,288552.2032731644,537.1705532446509,391.05306805370986,0.060648915592057484,0.04768588164097081,0.06035937773365769,0.4864864864864865
123 days,289147.0745400421,537.7239761625309,393.52414594578886,0.06089420229944435,0.04768588164097081,0.06060144567453385,0.4864864864864865
133 days,289546.86316929874,538.0955892490653,395.4136082704078,0.06282754473682929,0.056050469830533724,0.06262735175290726,0.4594594594594595
134 days,289104.9832648427,537.6848363724262,394.1842211689657,0.06473274426831802,0.0581989932113739,0.06465831669117086,0.43243243243243246
135 days,277024.6304815879,526.3312934659955,375.50841015957496,0.06576390545820962,0.0581989932113739,0.0655922380877341,0.43243243243243246
136 days,276969.6145339544,526.2790272602115,375.3388454401478,0.06676464466477082,0.0581989932113739,0.06662887010043901,0.40540540540540543
137 days,277334.31581172143,526.6254036900626,374.8930745200054,0.06634805252123527,0.0581989932113739,0.06617807050039169,0.40540540540540543
138 days,320754.2281565548,566.3516823993328,406.1655861738149,0.0700501506136647,0.0581989932113739,0.07093419986747554,0.40540540540540543
139 days,323999.2212811631,569.2092947951246,414.10454617753476,0.07182487678646572,0.07194232511607501,0.0728119989197567,0.3783783783783784
140 days,348775.6254075731,590.572286352461,443.47104502982313,0.07543653737909867,0.075946906404232,0.07597276823150452,0.35135135135135137
141 days,354722.6881211694,595.5860039668238,451.8346601138193,0.07572389639184332,0.075946906404232,0.07613315893633925,0.35135135135135137
142 days,357070.7948581868,597.5540099925586,451.34088307548353,0.07422915203083107,0.07194232511607501,0.07453285681938611,0.3783783783783784
143 days,355942.45862309454,596.6091338750141,454.68383374531686,0.07124163423930718,0.075946906404232,0.07048566043290128,0.3783783783783784
144 days,364410.45480110863,603.6641904247001,461.0019986191251,0.07118875038353033,0.075946906404232,0.07062420747948317,0.3783783783783784
145 days,435340.6038086591,659.8034584697622,485.2362786363844,0.073690007224737,0.07194232511607501,0.07267459213999108,0.40540540540540543
146 days,422711.35778742714,650.1625625852562,474.2556019465266,0.07226968614490212,0.07168947603006408,0.07129081106536861,0.43243243243243246
147 days,366396.41968878923,605.3068805893331,445.70148611770117,0.06855820380588094,0.0533559249721376,0.0679537385691394,0.47297297297297297
148 days,304909.48423747864,552.1860956575044,407.6154497237739,0.06390354974199366,0.05158940336942909,0.06372564837061806,0.5135135135135135
149 days,293216.0065945792,541.4942350520264,397.5296575653816,0.06258244691802672,0.05158940336942909,0.062458151962244086,0.527027027027027
150 days,287414.3401370894,536.1103805533795,395.36994674779316,0.062031277816722435,0.05158940336942909,0.06192546398099439,0.5135135135135135
151 days,285791.2743108896,534.5944952119219,390.17653062964,0.06144963437226638,0.05158940336942909,0.06134309479504501,0.5135135135135135
152 days,289474.4436719648,538.028292631498,395.4432350634825,0.061945671904980536,0.05158940336942909,0.06181101969049874,0.5135135135135135
153 days,290478.8340099613,538.9608835620274,398.67497567159546,0.062243958650214586,0.05158940336942909,0.06211692546742133,0.5135135135135135
164 days,290609.0738985415,539.0816950134196,399.45575128430994,0.06592505145391211,0.05587345693451543,0.06599944602934944,0.4594594594594595
165 days,285462.1893496172,534.2866172286343,392.7233583020301,0.06756806739201741,0.05587345693451543,0.06751608938724762,0.44594594594594594
166 days,278635.6542913122,527.8595024164216,379.9136838837129,0.0664469887037539,0.05587345693451543,0.06643236046148221,0.4594594594594595
167 days,277880.70055992046,527.1439087762662,377.3139470465737,0.06791480006294591,0.05587345693451543,0.06795859981687306,0.40540540540540543
168 days,281021.41843183874,530.1145333150552,384.2807922505893,0.06764289174580902,0.05587345693451543,0.06766582671274703,0.40540540540540543
169 days,331587.09811732266,575.8359993238723,423.2712173799073,0.07338775722993235,0.06920727589096712,0.07470090565250741,0.3783783783783784
170 days,350897.6148245133,592.3661155269715,442.2178527497847,0.07596931578314878,0.07168947603006408,0.07696418369056386,0.3783783783783784
171 days,367450.39925417904,606.176871262983,459.61884535341073,0.07809316029652166,0.07194232511607501,0.07884573743776063,0.36486486486486486
172 days,366936.64615065133,605.7529580205543,468.6909391364515,0.07705400654121793,0.07168947603006408,0.07705733757474392,0.35135135135135137
173 days,357027.5654261747,597.5178369104765,466.67945685213016,0.07370715538112513,0.06920727589096712,0.07302424364612663,0.35135135135135137
174 days,431648.06233166566,656.9992864011845,498.7772888268968,0.07541945532218289,0.06920727589096712,0.07466429592131922,0.35135135135135137
175 days,510713.1936558438,714.642003842374,532.8572951452473,0.07945174871974023,0.06920727589096712,0.07816988910662613,0.35135135135135137
176 days,508602.75318769796,713.163903452564,532.8240129276857,0.07926882319554868,0.06920727589096712,0.0780142216916485,0.36486486486486486
177 days,491826.92327030236,701.303731111066,521.6772835129156,0.07764057471423365,0.05788435180119328,0.07661843524339425,0.40540540540540543
178 days,457481.3246487336,676.3736575656488,490.3145408919134,0.07405616988738979,0.05367108422616259,0.07307666372648162,0.4594594594594595
179 days,370871.00653287856,608.9917951277164,445.3252749084666,0.068276724113238,0.05158940336942909,0.06790542808761688,0.4864864864864865
180 days,368226.6328879056,606.8168033994325,440.6619974308697,0.06770790696135656,0.05158940336942909,0.06730780417886799,0.4864864864864865
181 days,379776.2769133039,616.2599101948008,451.8285983411646,0.0688087195183744,0.05367108422616259,0.06831467968512751,0.4594594594594595
182 days,380733.00297641754,617.0356577835819,451.140396543186,0.0686181664570605,0.05367108422616259,0.06808481998022109,0.4594594594594595
183 days,381251.99670326133,617.4560686423458,452.6163982690527,0.06872601617020647,0.05367108422616259,0.06819843855809335,0.4594594594594595
194 days,379674.6279458416,616.1774321945276,449.3027001431661,0.0702289165441324,0.05587345693451543,0.06982305969198041,0.43243243243243246
195 days,376142.14841534046,613.3042869696416,444.3324317187928,0.07191075780828006,0.05788435180119328,0.07166895753779358,0.4189189189189189
196 days,373500.7953330986,611.147114312993,440.9926151169328,0.07424448242738521,0.0664303141548576,0.07386375219911422,0.40540540540540543
197 days,368991.03230547893,607.4463205135734,433.82340671945923,0.07459261379228109,0.0664303141548576,0.07428794345731245,0.3783783783783784
198 days,368904.09303082834,607.3747550160678,433.08864772421737,0.07455977028569058,0.0643777192789287,0.07422923490716084,0.3783783783783784
199 days,420095.49106900115,648.1477386128885,468.56472881276756,0.07887403729520683,0.0643777192789287,0.0797473435307928,0.3783783783783784
200 days,429992.68321943027,655.7382734135855,484.2384652206937,0.08237529653470718,0.0664303141548576,0.0835315177013294,0.35135135135135137
201 days,476085.38970983983,689.9894127519927,527.534456406843,0.08810875935721486,0.07790340049941398,0.08862887595414828,0.35135135135135137
202 days,492110.02147985896,701.5055391654859,542.024552157252,0.08884749698725268,0.07790340049941398,0.08912153402886462,0.35135135135135137
203 days,480970.16822253296,693.5201282028755,540.9830845969608,0.08571135945142926,0.07790340049941398,0.08528416816665073,0.35135135135135137
204 days,600889.60309729,775.1706928782138,578.0267547661763,0.08773020484970909,0.07790340049941398,0.08579819055380997,0.35135135135135137
205 days,597442.6721028753,772.9441584635175,575.7689741064263,0.08635286777048809,0.07520068785219576,0.08470258997197826,0.35135135135135137
206 days,654142.3008249297,808.7906409108167,595.1100860445289,0.0881386758347383,0.07520068785219576,0.08616499273570767,0.3783783783783784
207 days,646097.1320252722,803.801674559883,582.1676698228005,0.08654600417190661,0.0643777192789287,0.08460689286029933,0.40540540540540543
208 days,603843.7340486381,777.0738279266894,558.5611224928825,0.08363237798091923,0.0643777192789287,0.08203825628851777,0.43243243243243246
209 days,466948.97169509914,683.3366459477343,478.5949125111715,0.07399563826076985,0.05816742511758456,0.07321163724139051,0.4864864864864865
210 days,469621.25596921257,685.2891768948439,482.3266154785586,0.07427185588744982,0.05816742511758456,0.07347714255010343,0.4864864864864865
211 days,481488.17863790964,693.8934922867555,494.62791036690777,0.07536129650208946,0.05882371049016788,0.07440787562464517,0.4594594594594595
212 days,479969.4989248448,692.7983104229144,488.3820103771534,0.07468723131439112,0.05882371049016788,0.07373119770120694,0.4594594594594595
213 days,484372.644037375,695.9688527781793,494.6980990792467,0.0752957517937576,0.05882371049016788,0.0743069655747132,0.4594594594594595
214 days,484593.5103486238,696.1275101219775,495.47779681853444,0.07532975782243508,0.05882371049016788,0.07435292011476029,0.4594594594594595
225 days,484648.4075657212,696.1669394374608,495.8624773449131,0.07982283100820838,0.07520068785219576,0.07916079556314917,0.40540540540540543
226 days,471575.89303369017,686.7138363493851,482.7377540736037,0.08070618514630051,0.07520068785219576,0.07996648213033901,0.40540540540540543
